ls_id,dt,temp,level
284221,10/23/2018 4:00,18.50125,20.34255
284221,10/23/2018 5:00,18.50175,20.34355
284221,10/23/2018 6:00,18.50125,20.347025
284221,10/23/2018 7:00,18.501,20.35015
284221,10/23/2018 8:00,18.5015,20.35485
284221,10/23/2018 9:00,18.5005,20.35885
284221,10/23/2018 10:00,18.5,20.360825
284221,10/23/2018 11:00,18.50075,20.362125
284221,10/23/2018 12:00,18.50025,20.363
284221,10/23/2018 13:00,18.5,20.361325
284221,10/23/2018 14:00,18.50175,20.3571
284221,10/23/2018 15:00,18.501,20.354925
284221,10/23/2018 16:00,18.5035,20.352325
284221,10/23/2018 17:00,18.503,20.34955
284221,10/23/2018 18:00,18.5015,20.3472
284221,10/23/2018 19:00,18.5025,20.34675
284221,10/23/2018 20:00,18.50375,20.346825
284221,10/23/2018 21:00,18.50175,20.345825
284221,10/23/2018 22:00,18.5005,20.3466
284221,10/23/2018 23:00,18.50175,20.348925
284221,10/24/2018 0:00,18.50075,20.35
284221,10/24/2018 1:00,18.5015,20.3519
284221,10/24/2018 2:00,18.50175,20.354175
284221,10/24/2018 3:00,18.50075,20.3561
284221,10/24/2018 4:00,18.5015,20.357625
284221,10/24/2018 5:00,18.49825,20.357675
284221,10/24/2018 6:00,18.5,20.36065
284221,10/24/2018 7:00,18.49925,20.363225
284221,10/24/2018 8:00,18.49875,20.36565
284221,10/24/2018 9:00,18.50025,20.369025
284221,10/24/2018 10:00,18.4985,20.3705
284221,10/24/2018 11:00,18.4995,20.371575
284221,10/24/2018 12:00,18.501,20.369175
284221,10/24/2018 13:00,18.50075,20.36485
284221,10/24/2018 14:00,18.499,20.36145
284221,10/24/2018 15:00,18.5015,20.358425
284221,10/24/2018 16:00,18.501,20.357075
284221,10/24/2018 17:00,18.5005,20.35795
284221,10/24/2018 18:00,18.49925,20.35745
284221,10/24/2018 19:00,18.49925,20.35805
284221,10/24/2018 20:00,18.4985,20.36045
284221,10/24/2018 21:00,18.50175,20.36225
284221,10/24/2018 22:00,18.49775,20.3657
284221,10/24/2018 23:00,18.5,20.368125
284221,10/25/2018 0:00,18.499,20.371475
284221,10/25/2018 1:00,18.49875,20.374525
284221,10/25/2018 2:00,18.4985,20.376325
284221,10/25/2018 3:00,18.49775,20.37735
284221,10/25/2018 4:00,18.49775,20.3769
284221,10/25/2018 5:00,18.4985,20.378525
284221,10/25/2018 6:00,18.49775,20.3814
284221,10/25/2018 7:00,18.4985,20.383775
284221,10/25/2018 8:00,18.49825,20.385625
284221,10/25/2018 9:00,18.499,20.3898
284221,10/25/2018 10:00,18.4995,20.390375
284221,10/25/2018 11:00,18.4965,20.388425
284221,10/25/2018 12:00,18.499,20.383975
284221,10/25/2018 13:00,18.4975,20.378975
284221,10/25/2018 14:00,18.49925,20.372775
284221,10/25/2018 15:00,18.4985,20.3684
284221,10/25/2018 16:00,18.50175,20.3665
284221,10/25/2018 17:00,18.5,20.3647
284221,10/25/2018 18:00,18.50025,20.3642
284221,10/25/2018 19:00,18.5015,20.366075
284221,10/25/2018 20:00,18.50075,20.3683
284221,10/25/2018 21:00,18.49725,20.369475
284221,10/25/2018 22:00,18.49825,20.37065
284221,10/25/2018 23:00,18.498,20.37285
284221,10/26/2018 0:00,18.4985,20.375225
284221,10/26/2018 1:00,18.499,20.3764
284221,10/26/2018 2:00,18.4975,20.3771
284221,10/26/2018 3:00,18.4985,20.378175
284221,10/26/2018 4:00,18.49775,20.379025
284221,10/26/2018 5:00,18.49825,20.38065
284221,10/26/2018 6:00,18.4965,20.3822
284221,10/26/2018 7:00,18.49775,20.384075
284221,10/26/2018 8:00,18.49925,20.387325
284221,10/26/2018 9:00,18.4965,20.390525
284221,10/26/2018 10:00,18.49825,20.39145
